DATE,CUSTOMER,ACCOUNT,AMOUNT,ACTION
2016-07-04,1,1,27850,paid
2016-07-04,1,1,27855,paid
2016-07-04,1,1,27860,paid
2016-07-04,1,1,27865,paid
2016-07-04,1,1,27870,paid
2016-07-05,1,1,27875,paid
2016-07-05,1,1,27880,paid
2016-07-05,1,1,27885,paid
2016-07-05,1,1,27890,paid
2016-07-05,1,1,27895,paid
2016-07-06,1,1,27900,paid
2016-07-06,1,1,27905,paid
2016-07-06,1,1,27910,paid
2016-07-06,1,1,27915,paid
2016-07-06,1,1,27920,paid
2016-07-07,1,1,27925,paid
2016-07-07,1,1,27930,paid
2016-07-07,1,1,27935,paid
2016-07-07,1,1,27940,paid
2016-07-07,1,1,27945,paid
2016-07-08,1,1,27950,paid
2016-07-08,1,1,27955,paid
2016-07-08,1,1,27960,paid
2016-07-08,1,1,27965,paid
2016-07-08,1,1,27970,paid
2016-07-09,1,1,27975,paid
2016-07-09,1,1,27980,paid
2016-07-09,1,1,27985,paid
2016-07-09,1,1,27990,paid
2016-07-09,1,1,27995,paid
2016-07-10,1,1,28000,paid
2016-07-10,1,1,28005,paid
2016-07-10,1,1,28010,paid
2016-07-10,1,1,28015,paid
2016-07-10,1,1,28020,paid
2016-07-11,1,1,28025,paid
2016-07-11,1,1,28030,paid
2016-07-11,1,1,28035,paid
2016-07-11,1,1,28040,paid
2016-07-11,1,1,28045,paid
2016-07-12,1,1,28050,paid
2016-07-12,1,1,28055,paid
2016-07-12,1,1,28060,paid
2016-07-12,1,1,28065,paid
2016-07-12,1,1,28070,paid
2016-07-13,1,1,28075,paid
2016-07-13,1,1,28080,paid
2016-07-13,1,1,28085,paid
2016-07-13,1,1,28090,paid
2016-07-13,1,1,28095,paid
2016-07-14,1,1,28100,paid
2016-07-14,1,1,28105,paid
2016-07-14,1,1,28110,paid
2016-07-14,1,1,28115,paid
2016-07-14,1,1,28120,paid
2016-07-15,1,1,28125,paid
2016-07-15,1,1,28130,paid
2016-07-15,1,1,28135,paid
2016-07-15,1,1,28140,paid
2016-07-15,1,1,28145,paid
2016-07-16,1,1,28150,paid
2016-07-16,1,1,28155,paid
2016-07-16,1,1,28160,paid
2016-07-16,1,1,28165,paid
2016-07-16,1,1,28170,paid
2016-07-17,1,1,28175,paid
2016-07-17,1,1,28180,paid
2016-07-17,1,1,28185,paid
2016-07-17,1,1,28190,paid
2016-07-17,1,1,28195,paid
2016-07-18,1,1,28200,paid
2016-07-18,1,1,28205,paid
2016-07-18,1,1,28210,paid
2016-07-18,1,1,28215,paid
2016-07-18,1,1,28220,paid
2016-07-19,1,1,28225,paid
2016-07-19,1,1,28230,paid
2016-07-19,1,1,28235,paid
2016-07-19,1,1,28240,paid
2016-07-19,1,1,28245,paid
2016-07-20,1,1,28250,paid
2016-07-20,1,1,28255,paid
2016-07-20,1,1,28260,paid
2016-07-20,1,1,28265,paid
2016-07-20,1,1,28270,paid
2016-07-21,1,1,28275,paid
2016-07-21,1,1,28280,paid
2016-07-21,1,1,28285,paid
2016-07-21,1,1,28290,paid
2016-07-21,1,1,28295,paid
2016-07-22,1,1,28300,paid
2016-07-22,1,1,28305,paid
2016-07-22,1,1,28310,paid
2016-07-22,1,1,28315,paid
2016-07-22,1,1,28320,paid
2016-07-23,1,1,28325,paid
2016-07-23,1,1,28330,paid
2016-07-23,1,1,28335,paid
2016-07-23,1,1,28340,paid
2016-07-23,1,1,28345,paid
2016-07-24,1,1,28350,paid
2016-07-24,1,1,28355,paid
2016-07-24,1,1,28360,paid
2016-07-24,1,1,28365,paid
2016-07-24,1,1,28370,paid
2016-07-25,1,1,28375,paid
2016-07-25,1,1,28380,paid
2016-07-25,1,1,28385,paid
2016-07-25,1,1,28390,paid
2016-07-25,1,1,28395,paid
2016-07-26,1,1,28400,paid
2016-07-26,1,1,28405,paid
2016-07-26,1,1,28410,paid
2016-07-26,1,1,28415,paid
2016-07-26,1,1,28420,paid
2016-07-27,1,1,28425,paid
2016-07-27,1,1,28430,paid
2016-07-27,1,1,28435,paid
2016-07-27,1,1,28440,paid
2016-07-27,1,1,28445,paid
2016-07-28,1,1,28450,paid
2016-07-28,1,1,28455,paid
2016-07-28,1,1,28460,paid
2016-07-28,1,1,28465,paid
2016-07-28,1,1,28470,paid
2016-07-29,1,1,28475,paid
2016-07-29,1,1,28480,paid
2016-07-29,1,1,28485,paid
2016-07-29,1,1,28490,paid
2016-07-29,1,1,28495,paid
2016-07-30,1,1,28500,paid
2016-07-30,1,1,28505,paid
2016-07-30,1,1,28510,paid
2016-07-30,1,1,28515,paid
2016-07-30,1,1,28520,paid
2016-07-31,1,1,28525,paid
2016-07-31,1,1,28530,paid
2016-07-31,1,1,28535,paid
2016-07-31,1,1,28540,paid
2016-07-31,1,1,28545,paid
2016-08-01,1,1,28550,paid
2016-08-01,1,1,28555,paid
2016-08-01,1,1,28560,paid
2016-08-01,1,1,28565,paid
2016-08-01,1,1,28570,paid
2016-08-02,1,1,28575,paid
2016-08-02,1,1,28580,paid
2016-08-02,1,1,28585,paid
2016-08-02,1,1,28590,paid
2016-08-02,1,1,28595,paid
2016-08-03,1,1,28600,paid
2016-08-03,1,1,28605,paid
2016-08-03,1,1,28610,paid
2016-08-03,1,1,28615,paid
2016-08-03,1,1,28620,paid
2016-08-04,1,1,28625,paid
2016-08-04,1,1,28630,paid
2016-08-04,1,1,28635,paid
2016-08-04,1,1,28640,paid
2016-08-04,1,1,28645,paid
2016-08-05,1,1,28650,paid
2016-08-05,1,1,28655,paid
2016-08-05,1,1,28660,paid
2016-08-05,1,1,28665,paid
2016-08-05,1,1,28670,paid
2016-08-06,1,1,28675,paid
2016-08-06,1,1,28680,paid
2016-08-06,1,1,28685,paid
2016-08-06,1,1,28690,paid
2016-08-06,1,1,28695,paid
2016-08-07,1,1,28700,paid
2016-08-07,1,1,28705,paid
2016-08-07,1,1,28710,paid
2016-08-07,1,1,28715,paid
2016-08-07,1,1,28720,paid
2016-08-08,1,1,28725,paid
2016-08-08,1,1,28730,paid
2016-08-08,1,1,28735,paid
2016-08-08,1,1,28740,paid
2016-08-08,1,1,28745,paid
2016-08-09,1,1,28750,paid
2016-08-09,1,1,28755,paid
2016-08-09,1,1,28760,paid
2016-08-09,1,1,28765,paid
2016-08-09,1,1,28770,paid
2016-08-10,1,1,28775,paid
2016-08-10,1,1,28780,paid
2016-08-10,1,1,28785,paid
2016-08-10,1,1,28790,paid
2016-08-10,1,1,28795,paid
2016-08-11,1,1,28800,paid
2016-08-11,1,1,28805,paid
2016-08-11,1,1,28810,paid
2016-08-11,1,1,28815,paid
2016-08-11,1,1,28820,paid
2016-08-12,1,1,28825,paid
2016-08-12,1,1,28830,paid
2016-08-12,1,1,28835,paid
2016-08-12,1,1,28840,paid
2016-08-12,1,1,28845,paid
2016-08-13,1,1,28850,paid
2016-08-13,1,1,28855,paid
2016-08-13,1,1,28860,paid
2016-08-13,1,1,28865,paid
2016-08-13,1,1,28870,paid
2016-08-14,1,1,28875,paid
2016-08-14,1,1,28880,paid
2016-08-14,1,1,28885,paid
2016-08-14,1,1,28890,paid
2016-08-14,1,1,28895,paid
2016-08-15,1,1,28900,paid
2016-08-15,1,1,28905,paid
2016-08-15,1,1,28910,paid
2016-08-15,1,1,28915,paid
2016-08-15,1,1,28920,paid
2016-08-16,1,1,28925,paid
2016-08-16,1,1,28930,paid
2016-08-16,1,1,28935,paid
2016-08-16,1,1,28940,paid
2016-08-16,1,1,28945,paid
2016-08-17,1,1,28950,paid
2016-08-17,1,1,28955,paid
2016-08-17,1,1,28960,paid
2016-08-17,1,1,28965,paid
2016-08-17,1,1,28970,paid
2016-08-18,1,1,28975,paid
2016-08-18,1,1,28980,paid
2016-08-18,1,1,28985,paid
2016-08-18,1,1,28990,paid
2016-08-18,1,1,28995,paid
2016-08-19,1,1,29000,paid
2016-08-19,1,1,29005,paid
2016-08-19,1,1,29010,paid
2016-08-19,1,1,29015,paid
2016-08-19,1,1,29020,paid
2016-08-20,1,1,29025,paid
2016-08-20,1,1,29030,paid
2016-08-20,1,1,29035,paid
2016-08-20,1,1,29040,paid
2016-08-20,1,1,29045,paid
2016-08-21,1,1,29050,paid
2016-08-21,1,1,29055,paid
2016-08-21,1,1,29060,paid
2016-08-21,1,1,29065,paid
2016-08-21,1,1,29070,paid
2016-08-22,1,1,29075,paid
2016-08-22,1,1,29080,paid
2016-08-22,1,1,29085,paid
2016-08-22,1,1,29090,paid
2016-08-22,1,1,29095,paid
2016-08-23,1,1,29100,paid
2016-08-23,1,1,29105,paid
2016-08-23,1,1,29110,paid
2016-08-23,1,1,29115,paid
2016-08-23,1,1,29120,paid
2016-08-24,1,1,29125,paid
2016-08-24,1,1,29130,paid
2016-08-24,1,1,29135,paid
2016-08-24,1,1,29140,paid
2016-08-24,1,1,29145,paid
2016-08-25,1,1,29150,paid
2016-08-25,1,1,29155,paid
2016-08-25,1,1,29160,paid
2016-08-25,1,1,29165,paid
2016-08-25,1,1,29170,paid
2016-08-26,1,1,29175,paid
2016-08-26,1,1,29180,paid
2016-08-26,1,1,29185,paid
2016-08-26,1,1,29190,paid
2016-08-26,1,1,29195,paid
2016-08-27,1,1,29200,paid
2016-08-27,1,1,29205,paid
2016-08-27,1,1,29210,paid
2016-08-27,1,1,29215,paid
2016-08-27,1,1,29220,paid
2016-08-28,1,1,29225,paid
2016-08-28,1,1,29230,paid
2016-08-28,1,1,29235,paid
2016-08-28,1,1,29240,paid
2016-08-28,1,1,29245,paid
2016-08-29,1,1,29250,paid
2016-08-29,1,1,29255,paid
2016-08-29,1,1,29260,paid
2016-08-29,1,1,29265,paid
2016-08-29,1,1,29270,paid
2016-08-30,1,1,29275,paid
2016-08-30,1,1,29280,paid
2016-08-30,1,1,29285,paid
2016-08-30,1,1,29290,paid
2016-08-30,1,1,29295,paid
2016-08-31,1,1,29300,paid
2016-08-31,1,1,29305,paid
2016-08-31,1,1,29310,paid
2016-08-31,1,1,29315,paid
2016-08-31,1,1,29320,paid
2016-09-01,1,1,29325,paid
2016-09-01,1,1,29330,paid
2016-09-01,1,1,29335,paid
2016-09-01,1,1,29340,paid
2016-09-01,1,1,29345,paid
2016-09-02,1,1,29350,paid
2016-09-02,1,1,29355,paid
2016-09-02,1,1,29360,paid
2016-09-02,1,1,29365,paid
2016-09-02,1,1,29370,paid
2016-09-03,1,1,29375,paid
2016-09-03,1,1,29380,paid
2016-09-03,1,1,29385,paid
2016-09-03,1,1,29390,paid
2016-09-03,1,1,29395,paid
2016-09-04,1,1,29400,paid
2016-09-04,1,1,29405,paid
2016-09-04,1,1,29410,paid
2016-09-04,1,1,29415,paid
2016-09-04,1,1,29420,paid
2016-09-05,1,1,29425,paid
2016-09-05,1,1,29430,paid
2016-09-05,1,1,29435,paid
2016-09-05,1,1,29440,paid
2016-09-05,1,1,29445,paid
2016-09-06,1,1,29450,paid
2016-09-06,1,1,29455,paid
2016-09-06,1,1,29460,paid
2016-09-06,1,1,29465,paid
2016-09-06,1,1,29470,paid
2016-09-07,1,1,29475,paid
2016-09-07,1,1,29480,paid
2016-09-07,1,1,29485,paid
2016-09-07,1,1,29490,paid
2016-09-07,1,1,29495,paid
2016-09-08,1,1,29500,paid
2016-09-08,1,1,29505,paid
2016-09-08,1,1,29510,paid
2016-09-08,1,1,29515,paid
2016-09-08,1,1,29520,paid
2016-09-09,1,1,29525,paid
2016-09-09,1,1,29530,paid
2016-09-09,1,1,29535,paid
2016-09-09,1,1,29540,paid
2016-09-09,1,1,29545,paid
2016-09-10,1,1,29550,paid
2016-09-10,1,1,29555,paid
2016-09-10,1,1,29560,paid
2016-09-10,1,1,29565,paid
2016-09-10,1,1,29570,paid
2016-09-11,1,1,29575,paid
2016-09-11,1,1,29580,paid
2016-09-11,1,1,29585,paid
2016-09-11,1,1,29590,paid
2016-09-11,1,1,29595,paid
2016-09-12,1,1,29600,paid
2016-09-12,1,1,29605,paid
2016-09-12,1,1,29610,paid
2016-09-12,1,1,29615,paid
2016-09-12,1,1,29620,paid
2016-09-13,1,1,29625,paid
2016-09-13,1,1,29630,paid
2016-09-13,1,1,29635,paid
2016-09-13,1,1,29640,paid
2016-09-13,1,1,29645,paid
2016-09-14,1,1,29650,paid
2016-09-14,1,1,29655,paid
2016-09-14,1,1,29660,paid
2016-09-14,1,1,29665,paid
2016-09-14,1,1,29670,paid
2016-09-15,1,1,29675,paid
2016-09-15,1,1,29680,paid
2016-09-15,1,1,29685,paid
2016-09-15,1,1,29690,paid
2016-09-15,1,1,29695,paid
2016-09-16,1,1,29700,paid
2016-09-16,1,1,29705,paid
2016-09-16,1,1,29710,paid
2016-09-16,1,1,29715,paid
2016-09-16,1,1,29720,paid
2016-09-17,1,1,29725,paid
2016-09-17,1,1,29730,paid
2016-09-17,1,1,29735,paid
2016-09-17,1,1,29740,paid
2016-09-17,1,1,29745,paid
2016-09-18,1,1,29750,paid
2016-09-18,1,1,29755,paid
2016-09-18,1,1,29760,paid
2016-09-18,1,1,29765,paid
2016-09-18,1,1,29770,paid
2016-09-19,1,1,29775,paid
2016-09-19,1,1,29780,paid
2016-09-19,1,1,29785,paid
2016-09-19,1,1,29790,paid
2016-09-19,1,1,29795,paid
2016-09-20,1,1,29800,paid
2016-09-20,1,1,29805,paid
2016-09-20,1,1,29810,paid
2016-09-20,1,1,29815,paid
2016-09-20,1,1,29820,paid
2016-09-21,1,1,29825,paid
2016-09-21,1,1,29830,paid
2016-09-21,1,1,29835,paid
2016-09-21,1,1,29840,paid
2016-09-21,1,1,29845,paid
2016-09-22,1,1,29850,paid
2016-09-22,1,1,29855,paid
2016-09-22,1,1,29860,paid
2016-09-22,1,1,29865,paid
2016-09-22,1,1,29870,paid
2016-09-23,1,1,29875,paid
2016-09-23,1,1,29880,paid
2016-09-23,1,1,29885,paid
2016-09-23,1,1,29890,paid
2016-09-23,1,1,29895,paid
2016-09-24,1,1,29900,paid
2016-09-24,1,1,29905,paid
2016-09-24,1,1,29910,paid
2016-09-24,1,1,29915,paid
2016-09-24,1,1,29920,paid
2016-09-25,1,1,29925,paid
2016-09-25,1,1,29930,paid
2016-09-25,1,1,29935,paid
2016-09-25,1,1,29940,paid
2016-09-25,1,1,29945,paid
2016-09-26,1,1,29950,paid
2016-09-26,1,1,29955,paid
2016-09-26,1,1,29960,paid
2016-09-26,1,1,29965,paid
2016-09-26,1,1,29970,paid
2016-09-27,1,1,29975,paid
2016-09-27,1,1,29980,paid
2016-09-27,1,1,29985,paid
2016-09-27,1,1,29990,paid
2016-09-27,1,1,29995,paid
2016-09-28,1,1,30000,paid
2016-09-28,1,1,30005,paid
2016-09-28,1,1,30010,paid
2016-09-28,1,1,30015,paid
2016-09-28,1,1,30020,paid
2016-09-29,1,1,30025,paid
2016-09-29,1,1,30030,paid
2016-09-29,1,1,30035,paid
2016-09-29,1,1,30040,paid
2016-09-29,1,1,30045,paid
2016-09-30,1,1,30050,paid
2016-09-30,1,1,30055,paid
2016-09-30,1,1,30060,paid
2016-09-30,1,1,30065,paid
2016-09-30,1,1,30070,paid
2016-10-01,1,1,30075,paid
2016-10-01,1,1,30080,paid
2016-10-01,1,1,30085,paid
2016-10-01,1,1,30090,paid
2016-10-01,1,1,30095,paid
2016-10-02,1,1,30100,paid
2016-10-02,1,1,30105,paid
2016-10-02,1,1,30110,paid
2016-10-02,1,1,30115,paid
2016-10-02,1,1,30120,paid
2016-10-03,1,1,30125,paid
2016-10-03,1,1,30130,paid
2016-10-03,1,1,30135,paid
2016-10-03,1,1,30140,paid
2016-10-03,1,1,30145,paid
2016-10-04,1,1,30150,paid
2016-10-04,1,1,30155,paid
2016-10-04,1,1,30160,paid
2016-10-04,1,1,30165,paid
2016-10-04,1,1,30170,paid
2016-10-05,1,1,30175,paid
2016-10-05,1,1,30180,paid
2016-10-05,1,1,30185,paid
2016-10-05,1,1,30190,paid
2016-10-05,1,1,30195,paid
2016-10-06,1,1,30200,paid
2016-10-06,1,1,30205,paid
2016-10-06,1,1,30210,paid
2016-10-06,1,1,30215,paid
2016-10-06,1,1,30220,paid
2016-10-07,1,1,30225,paid
2016-10-07,1,1,30230,paid
2016-10-07,1,1,30235,paid
2016-10-07,1,1,30240,paid
2016-10-07,1,1,30245,paid
2016-10-08,1,1,30250,paid
2016-10-08,1,1,30255,paid
2016-10-08,1,1,30260,paid
2016-10-08,1,1,30265,paid
2016-10-08,1,1,30270,paid
2016-10-09,1,1,30275,paid
2016-10-09,1,1,30280,paid
2016-10-09,1,1,30285,paid
2016-10-09,1,1,30290,paid
2016-10-09,1,1,30295,paid
2016-10-10,1,1,30300,paid
2016-10-10,1,1,30305,paid
2016-10-10,1,1,30310,paid
2016-10-10,1,1,30315,paid
2016-10-10,1,1,30320,paid
2016-10-11,1,1,30325,paid
2016-10-11,1,1,30330,paid
2016-10-11,1,1,30335,paid
2016-10-11,1,1,30340,paid
2016-10-11,1,1,30345,paid
2016-10-12,1,1,30350,paid
2016-10-12,1,1,30355,paid
2016-10-12,1,1,30360,paid
2016-10-12,1,1,30365,paid
2016-10-12,1,1,30370,paid
2016-10-13,1,1,30375,paid
2016-10-13,1,1,30380,paid
2016-10-13,1,1,30385,paid
2016-10-13,1,1,30390,paid
2016-10-13,1,1,30395,paid
2016-10-14,1,1,30400,paid
2016-10-14,1,1,30405,paid
2016-10-14,1,1,30410,paid
2016-10-14,1,1,30415,paid
2016-10-14,1,1,30420,paid
2016-10-15,1,1,30425,paid
2016-10-15,1,1,30430,paid
2016-10-15,1,1,30435,paid
2016-10-15,1,1,30440,paid
2016-10-15,1,1,30445,paid
2016-10-16,1,1,30450,paid
2016-10-16,1,1,30455,paid
2016-10-16,1,1,30460,paid
2016-10-16,1,1,30465,paid
2016-10-16,1,1,30470,paid
2016-10-17,1,1,30475,paid
2016-10-17,1,1,30480,paid
2016-10-17,1,1,30485,paid
2016-10-17,1,1,30490,paid
2016-10-17,1,1,30495,paid
2016-10-18,1,1,30500,paid
2016-10-18,1,1,30505,paid
2016-10-18,1,1,30510,paid
2016-10-18,1,1,30515,paid
2016-10-18,1,1,30520,paid
2016-10-19,1,1,30525,paid
2016-10-19,1,1,30530,paid
2016-10-19,1,1,30535,paid
2016-10-19,1,1,30540,paid
2016-10-19,1,1,30545,paid
2016-10-20,1,1,30550,paid
2016-10-20,1,1,30555,paid
2016-10-20,1,1,30560,paid
2016-10-20,1,1,30565,paid
2016-10-20,1,1,30570,paid
2016-10-21,1,1,30575,paid
2016-10-21,1,1,30580,paid
2016-10-21,1,1,30585,paid
2016-10-21,1,1,30590,paid
2016-10-21,1,1,30595,paid
2016-10-22,1,1,30600,paid
2016-10-22,1,1,30605,paid
2016-10-22,1,1,30610,paid
2016-10-22,1,1,30615,paid
2016-10-22,1,1,30620,paid
2016-10-23,1,1,30625,paid
2016-10-23,1,1,30630,paid
2016-10-23,1,1,30635,paid
2016-10-23,1,1,30640,paid
2016-10-23,1,1,30645,paid
2016-10-24,1,1,30650,paid
2016-10-24,1,1,30655,paid
2016-10-24,1,1,30660,paid
2016-10-24,1,1,30665,paid
2016-10-24,1,1,30670,paid
2016-10-25,1,1,30675,paid
2016-10-25,1,1,30680,paid
2016-10-25,1,1,30685,paid
2016-10-25,1,1,30690,paid
2016-10-25,1,1,30695,paid
2016-10-26,1,1,30700,paid
2016-10-26,1,1,30705,paid
2016-10-26,1,1,30710,paid
2016-10-26,1,1,30715,paid
2016-10-26,1,1,30720,paid
2016-10-27,1,1,30725,paid
2016-10-27,1,1,30730,paid
2016-10-27,1,1,30735,paid
2016-10-27,1,1,30740,paid
2016-10-27,1,1,30745,paid
2016-10-28,1,1,30750,paid
2016-10-28,1,1,30755,paid
2016-10-28,1,1,30760,paid
2016-10-28,1,1,30765,paid
2016-10-28,1,1,30770,paid
2016-10-29,1,1,30775,paid
2016-10-29,1,1,30780,paid
2016-10-29,1,1,30785,paid
2016-10-29,1,1,30790,paid
2016-10-29,1,1,30795,paid
2016-10-30,1,1,30800,paid
2016-10-30,1,1,30805,paid
2016-10-30,1,1,30810,paid
2016-10-30,1,1,30815,paid
2016-10-30,1,1,30820,paid
2016-10-31,1,1,30825,paid
2016-10-31,1,1,30830,paid
2016-10-31,1,1,30835,paid
2016-10-31,1,1,30840,paid
2016-10-31,1,1,30845,paid
2016-11-01,1,1,30850,paid
2016-11-01,1,1,30855,paid
2016-11-01,1,1,30860,paid
2016-11-01,1,1,30865,paid
2016-11-01,1,1,30870,paid
2016-11-02,1,1,30875,paid
2016-11-02,1,1,30880,paid
2016-11-02,1,1,30885,paid
2016-11-02,1,1,30890,paid
2016-11-02,1,1,30895,paid
2016-11-03,1,1,30900,paid
2016-11-03,1,1,30905,paid
2016-11-03,1,1,30910,paid
2016-11-03,1,1,30915,paid
2016-11-03,1,1,30920,paid
2016-11-04,1,1,30925,paid
2016-11-04,1,1,30930,paid
2016-11-04,1,1,30935,paid
2016-11-04,1,1,30940,paid
2016-11-04,1,1,30945,paid
2016-11-05,1,1,30950,paid
2016-11-05,1,1,30955,paid
2016-11-05,1,1,30960,paid
2016-11-05,1,1,30965,paid
2016-11-05,1,1,30970,paid
2016-11-06,1,1,30975,paid
2016-11-06,1,1,30980,paid
2016-11-06,1,1,30985,paid
2016-11-06,1,1,30990,paid
2016-11-06,1,1,30995,paid
2016-11-07,1,1,31000,paid
2016-11-07,1,1,31005,paid
2016-11-07,1,1,31010,paid
2016-11-07,1,1,31015,paid
2016-11-07,1,1,31020,paid
2016-11-08,1,1,31025,paid
2016-11-08,1,1,31030,paid
2016-11-08,1,1,31035,paid
2016-11-08,1,1,31040,paid
2016-11-08,1,1,31045,paid
2016-11-09,1,1,31050,paid
2016-11-09,1,1,31055,paid
2016-11-09,1,1,31060,paid
2016-11-09,1,1,31065,paid
2016-11-09,1,1,31070,paid
2016-11-10,1,1,31075,paid
2016-11-10,1,1,31080,paid
2016-11-10,1,1,31085,paid
2016-11-10,1,1,31090,paid
2016-11-10,1,1,31095,paid
2016-11-11,1,1,31100,paid
2016-11-11,1,1,31105,paid
2016-11-11,1,1,31110,paid
2016-11-11,1,1,31115,paid
2016-11-11,1,1,31120,paid
2016-11-12,1,1,31125,paid
2016-11-12,1,1,31130,paid
2016-11-12,1,1,31135,paid
2016-11-12,1,1,31140,paid
2016-11-12,1,1,31145,paid
2016-11-13,1,1,31150,paid
2016-11-13,1,1,31155,paid
2016-11-13,1,1,31160,paid
2016-11-13,1,1,31165,paid
2016-11-13,1,1,31170,paid
2016-11-14,1,1,31175,paid
2016-11-14,1,1,31180,paid
2016-11-14,1,1,31185,paid
2016-11-14,1,1,31190,paid
2016-11-14,1,1,31195,paid
2016-11-15,1,1,31200,paid
2016-11-15,1,1,31205,paid
2016-11-15,1,1,31210,paid
2016-11-15,1,1,31215,paid
2016-11-15,1,1,31220,paid
2016-11-16,1,1,31225,paid
2016-11-16,1,1,31230,paid
2016-11-16,1,1,31235,paid
2016-11-16,1,1,31240,paid
2016-11-16,1,1,31245,paid
2016-11-17,1,1,31250,paid
2016-11-17,1,1,31255,paid
2016-11-17,1,1,31260,paid
2016-11-17,1,1,31265,paid
2016-11-17,1,1,31270,paid
2016-11-18,1,1,31275,paid
2016-11-18,1,1,31280,paid
2016-11-18,1,1,31285,paid
2016-11-18,1,1,31290,paid
2016-11-18,1,1,31295,paid
2016-11-19,1,1,31300,paid
2016-11-19,1,1,31305,paid
2016-11-19,1,1,31310,paid
2016-11-19,1,1,31315,paid
2016-11-19,1,1,31320,paid
2016-11-20,1,1,31325,paid
2016-11-20,1,1,31330,paid
2016-11-20,1,1,31335,paid
2016-11-20,1,1,31340,paid
2016-11-20,1,1,31345,paid
2016-11-21,1,1,31350,paid
2016-11-21,1,1,31355,paid
2016-11-21,1,1,31360,paid
2016-11-21,1,1,31365,paid
2016-11-21,1,1,31370,paid
2016-11-22,1,1,31375,paid
2016-11-22,1,1,31380,paid
2016-11-22,1,1,31385,paid
2016-11-22,1,1,31390,paid
2016-11-22,1,1,31395,paid
2016-11-23,1,1,31400,paid
2016-11-23,1,1,31405,paid
2016-11-23,1,1,31410,paid
2016-11-23,1,1,31415,paid
2016-11-23,1,1,31420,paid
2016-11-24,1,1,31425,paid
2016-11-24,1,1,31430,paid
2016-11-24,1,1,31435,paid
2016-11-24,1,1,31440,paid
2016-11-24,1,1,31445,paid
2016-11-25,1,1,31450,paid
2016-11-25,1,1,31455,paid
2016-11-25,1,1,31460,paid
2016-11-25,1,1,31465,paid
2016-11-25,1,1,31470,paid
2016-11-26,1,1,31475,paid
2016-11-26,1,1,31480,paid
2016-11-26,1,1,31485,paid
2016-11-26,1,1,31490,paid
2016-11-26,1,1,31495,paid
2016-11-27,1,1,31500,paid
2016-11-27,1,1,31505,paid
2016-11-27,1,1,31510,paid
2016-11-27,1,1,31515,paid
2016-11-27,1,1,31520,paid
2016-11-28,1,1,31525,paid
2016-11-28,1,1,31530,paid
2016-11-28,1,1,31535,paid
2016-11-28,1,1,31540,paid
2016-11-28,1,1,31545,paid
2016-11-29,1,1,31550,paid
2016-11-29,1,1,31555,paid
2016-11-29,1,1,31560,paid
2016-11-29,1,1,31565,paid
2016-11-29,1,1,31570,paid
2016-11-30,1,1,31575,paid
2016-11-30,1,1,31580,paid
2016-11-30,1,1,31585,paid
2016-11-30,1,1,31590,paid
2016-11-30,1,1,31595,paid
2016-12-01,1,1,31600,paid
2016-12-01,1,1,31605,paid
2016-12-01,1,1,31610,paid
2016-12-01,1,1,31615,paid
2016-12-01,1,1,31620,paid
2016-12-02,1,1,31625,paid
2016-12-02,1,1,31630,paid
2016-12-02,1,1,31635,paid
2016-12-02,1,1,31640,paid
2016-12-02,1,1,31645,paid
2016-12-03,1,1,31650,paid
2016-12-03,1,1,31655,paid
2016-12-03,1,1,31660,paid
2016-12-03,1,1,31665,paid
2016-12-03,1,1,31670,paid
2016-12-04,1,1,31675,paid
2016-12-04,1,1,31680,paid
2016-12-04,1,1,31685,paid
2016-12-04,1,1,31690,paid
2016-12-04,1,1,31695,paid
2016-12-05,1,1,31700,paid
2016-12-05,1,1,31705,paid
2016-12-05,1,1,31710,paid
2016-12-05,1,1,31715,paid
2016-12-05,1,1,31720,paid
2016-12-06,1,1,31725,paid
2016-12-06,1,1,31730,paid
2016-12-06,1,1,31735,paid
2016-12-06,1,1,31740,paid
2016-12-06,1,1,31745,paid
2016-12-07,1,1,31750,paid
2016-12-07,1,1,31755,paid
2016-12-07,1,1,31760,paid
2016-12-07,1,1,31765,paid
2016-12-07,1,1,31770,paid
2016-12-08,1,1,31775,paid
2016-12-08,1,1,31780,paid
2016-12-08,1,1,31785,paid
2016-12-08,1,1,31790,paid
2016-12-08,1,1,31795,paid
2016-12-09,1,1,31800,paid
2016-12-09,1,1,31805,paid
2016-12-09,1,1,31810,paid
2016-12-09,1,1,31815,paid
2016-12-09,1,1,31820,paid
2016-12-10,1,1,31825,paid
2016-12-10,1,1,31830,paid
2016-12-10,1,1,31835,paid
2016-12-10,1,1,31840,paid
2016-12-10,1,1,31845,paid
2016-12-11,1,1,31850,paid
2016-12-11,1,1,31855,paid
2016-12-11,1,1,31860,paid
2016-12-11,1,1,31865,paid
2016-12-11,1,1,31870,paid
2016-12-12,1,1,31875,paid
2016-12-12,1,1,31880,paid
2016-12-12,1,1,31885,paid
2016-12-12,1,1,31890,paid
2016-12-12,1,1,31895,paid
2016-12-13,1,1,31900,paid
2016-12-13,1,1,31905,paid
2016-12-13,1,1,31910,paid
2016-12-13,1,1,31915,paid
2016-12-13,1,1,31920,paid
2016-12-14,1,1,31925,paid
2016-12-14,1,1,31930,paid
2016-12-14,1,1,31935,paid
2016-12-14,1,1,31940,paid
2016-12-14,1,1,31945,paid
2016-12-15,1,1,31950,paid
